Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
C-35416,Christiana Wyse,F,31,1570.82,1.0,Commercial associate,Accountants,Rural,128496.54,410.27,Y,Y,4.0,629.25,0,Urban,189,1570.82,3,Urban,1,177603.97,0.0
C-11670,Adrianna Enciso,M,45,1611.61,1.0,Commercial associate,Laborers,Semi-Urban,30690.78,316.48,Y,N,2.0,675.64,0,Rural,81,1611.61,2,Rural,1,38527.26,14478.9
C-8776,Lien Finnell,M,45,1057.78,1.0,Working,Sales staff,Semi-Urban,35402.29,185.73,N,N,1.0,710.99,0,Semi-Urban,438,1057.78,2,Semi-Urban,1,53984.92,66584.46
C-49514,Jeanine Kimes,M,18,1327.0,1.0,State servant,Sales staff,Semi-Urban,104803.45,375.24,N,N,3.0,624.02,0,Urban,858,1327.0,4,Urban,1,185996.22,0.0
C-36234,Rosetta Vann,F,57,3723.96,1.0,Working,Laborers,Rural,60592.48,568.26,N,Y,2.0,790.66,0,Urban,201,3723.96,1,Urban,1,104152.52,72539.91
C-39599,Desire Baier,M,35,2543.08,1.0,Commercial associate,Core staff,Semi-Urban,139889.46,383.16,N,N,4.0,697.86,0,Rural,661,2543.08,2,Rural,1,165108.87,26619.45
C-18079,Kena Lablanc,M,55,1881.43,1.0,Working,Drivers,Semi-Urban,24256.89,128.45,Y,Y,1.0,840.6,0,Rural,470,1881.43,3,Rural,1,45734.14,66199.48
C-9334,Krystin Cutler,M,47,1999.45,1.0,Working,Laborers,Semi-Urban,100630.77,405.38,N,Y,2.0,748.65,0,Semi-Urban,334,1999.45,1,Semi-Urban,1,145828.28,0.0
C-42607,Carolann Reitz,M,28,2086.4,1.0,Working,Laborers,Urban,135269.95,487.03,N,Y,2.0,667.8,0,Semi-Urban,469,2086.4,1,Semi-Urban,0,192728.46,59151.37
C-24586,Larae Davies,F,62,2413.36,1.0,Working,Cleaning staff,Semi-Urban,61061.48,261.53,N,Y,2.0,797.11,0,Semi-Urban,205,2413.36,3,Semi-Urban,1,111696.25,151860.82
C-28086,Cole Donato,M,18,1552.21,1.0,Commercial associate,Sales staff,Semi-Urban,65581.13,325.33,N,N,2.0,739.8891493203059,0,Urban,679,1552.21,3,Urban,1,85337.52,18326.1
C-39809,Markita Rojo,F,39,1146.39,1.0,Working,Core staff,Rural,39236.34,255.37,N,Y,2.0,744.79,0,Rural,927,1146.39,4,Rural,1,51677.95,137547.61
C-9850,Ok Eisele,F,55,1988.55,1.0,Working,Drivers,Semi-Urban,94054.04,425.31,Y,Y,2.0,755.03,0,Semi-Urban,900,1988.55,1,Semi-Urban,1,105108.28,109417.55
C-12760,Gerard Aispuro,F,33,2223.085,1.0,Working,Sales staff,Semi-Urban,78982.5,375.17,N,Y,3.0,739.8891493203059,0,Rural,831,2223.81,1,Rural,1,103047.47,38320.34
C-46263,Enedina Volkmann,M,54,2506.98,1.0,Working,Laborers,Rural,43149.47,337.44,Y,Y,2.0,830.7,0,Rural,96,2506.98,2,Rural,0,65922.5,83606.04
C-7628,Flavia Owings,F,55,1749.3,1.0,Working,Sales staff,Semi-Urban,39514.81,375.17,N,Y,4.0,746.63,0,Urban,38,1749.3,3,Urban,1,43676.82,44335.94
C-43966,Antonietta Kiley,M,38,1346.28,1.0,Working,Sales staff,Semi-Urban,25229.36,138.41,N,Y,1.0,629.9,0,Semi-Urban,122,1346.28,1,Semi-Urban,1,34260.78,0.0
C-15194,Elke Jeffords,M,53,2223.085,1.0,Working,Sales staff,Semi-Urban,32636.79,194.43,N,Y,2.0,844.07,0,Semi-Urban,480,2223.81,2,Semi-Urban,1,60151.17,26452.68
C-22776,Travis Asbill,M,50,1250.14,1.0,Working,Laborers,Semi-Urban,27203.41,127.5,N,Y,3.0,691.27,0,Urban,160,1250.14,1,Urban,1,43812.1,25960.47
C-43059,Hal Jelley,M,51,2370.94,1.0,Working,Laborers,Semi-Urban,77485.63,417.82,N,N,2.0,854.55,0,Rural,9,2370.94,4,Rural,1,132883.35,57487.16
C-21049,Jena Jasper,M,18,1437.64,1.0,Working,Laborers,Semi-Urban,29789.15,157.03,N,N,2.0,599.06,0,Rural,9,1437.64,4,Rural,1,45687.73,-999.0
C-16649,Antonietta Costillo,F,48,1962.87,1.0,State servant,Managers,Semi-Urban,31949.96,250.71,N,Y,1.0,739.8891493203059,0,Semi-Urban,687,1962.87,4,Semi-Urban,1,-999.0,99325.24
C-23667,Jenni Scalf,F,59,1105.78,1.0,Working,Managers,Semi-Urban,44369.05,242.77,N,Y,2.253141046651371,739.8891493203059,0,Rural,276,1105.78,4,Rural,1,76532.15,10099.01
C-2276,Mana Troiano,F,21,2062.0,1.0,Commercial associate,Sales staff,Urban,39950.22,409.86,N,Y,1.0,758.35,0,Rural,315,2062.0,3,Rural,1,61268.06,122173.68
C-15834,Sid Collado,M,64,1848.55,1.0,Working,Core staff,Semi-Urban,45824.95,242.49,N,Y,3.0,771.75,0,Urban,992,1848.55,3,Urban,1,57447.91,0.0
C-7817,Kerri Claybrook,M,58,2378.79,1.0,State servant,Core staff,Rural,78299.28,393.24,N,Y,1.0,775.77,0,Rural,532,2378.79,3,Rural,1,136236.58,156675.01
C-9600,Delmer Magers,F,56,2223.085,1.0,Commercial associate,Core staff,Semi-Urban,99009.18,328.13,Y,Y,3.0,666.03,0,Semi-Urban,644,2223.81,3,Semi-Urban,1,160400.09,31217.0
C-32377,Earlie Rounds,M,49,1087.12,1.0,Working,Laborers,Semi-Urban,13413.51,72.04,N,Y,2.0,819.34,0,Rural,944,1087.12,3,Rural,1,18278.04,67495.41
C-4700,Cuc Stutes,F,29,1952.35,1.0,Working,Accountants,Semi-Urban,52562.89,256.11,N,Y,2.0,719.63,0,Rural,881,1952.35,3,Rural,1,62499.85,0.0
C-46416,Frederick Crowther,M,57,1709.99,1.0,Working,Laborers,Semi-Urban,63028.06,202.44,N,N,2.0,699.24,0,Semi-Urban,951,1709.99,1,Semi-Urban,1,83687.33,29622.25
C-15138,Hallie Hollifield,F,43,1646.3,1.0,Working,Laborers,Semi-Urban,141645.42,411.01,N,Y,2.253141046651371,789.76,0,Rural,52,1646.3,2,Rural,1,247105.7,0.0
C-13287,Jennell Irick,M,60,1374.34,1.0,Working,Sales staff,Semi-Urban,20180.89,131.27,N,N,2.0,879.8,0,Semi-Urban,489,1374.34,1,Semi-Urban,1,32742.68,29678.64
C-4672,Clarinda Jerome,M,18,3434.09,1.0,Working,Laborers,Semi-Urban,50188.04,260.01,N,N,4.0,741.41,0,Semi-Urban,614,3434.09,4,Semi-Urban,1,58961.79,117635.24
C-47872,Shaina Cree,F,45,2500.28,1.0,Commercial associate,Laborers,Semi-Urban,132128.27,389.37,N,Y,3.0,747.29,0,Rural,542,2500.28,4,Rural,1,221260.37,99757.38
C-40883,Manual Vincelette,M,62,1811.63,1.0,Pensioner,Laborers,Semi-Urban,154212.64,777.38,Y,Y,2.0,688.1,0,Rural,270,1811.63,2,Rural,1,215003.98,29263.99
C-7197,Luciana Huggett,M,49,2567.32,1.0,Working,Laborers,Semi-Urban,20684.14,121.45,N,N,1.0,874.46,0,Rural,913,2567.32,4,Rural,1,36265.85,173058.44
C-34959,Guadalupe Holladay,F,18,1974.49,1.0,Working,Laborers,Semi-Urban,65380.67,586.23,N,Y,2.0,722.99,0,Urban,313,1974.49,3,Urban,1,97406.54,80271.57
C-49445,Nelda Pesqueira,F,18,1342.59,1.0,Commercial associate,Core staff,Semi-Urban,45866.67,249.54,N,Y,2.0,859.38,0,Urban,423,1342.59,3,Urban,0,63332.04,119378.61
C-3673,Cuc Rossetti,M,61,1585.58,1.0,Working,Laborers,Semi-Urban,38027.78,212.02,N,Y,4.0,781.98,0,Rural,753,1585.58,3,Rural,1,50475.6,0.0
C-13478,Marilynn Seeber,F,42,3951.72,1.0,Working,High skill tech staff,Semi-Urban,94570.69,347.96,N,N,2.0,720.08,0,Semi-Urban,141,3951.72,3,Semi-Urban,1,129875.95,21140.94
C-47691,Roslyn Handley,M,32,3701.98,1.0,Commercial associate,Sales staff,Semi-Urban,162371.83,570.97,N,Y,3.0,780.48,0,Rural,567,3701.98,3,Rural,0,182317.61,0.0
C-5741,Larae Killam,F,31,2223.085,1.0,Working,Cooking staff,Semi-Urban,91002.1,398.27,N,Y,2.253141046651371,610.75,0,Rural,545,2223.81,2,Rural,1,128260.77,0.0
C-9341,Cami Crowther,M,32,1946.36,1.0,Commercial associate,Laborers,Rural,26180.15,133.93,Y,Y,2.0,666.64,0,Semi-Urban,768,1946.36,2,Semi-Urban,1,43472.13,117343.09
C-17877,Elidia Melody,F,31,1663.97,1.0,Working,Sales staff,Semi-Urban,145890.07,615.87,Y,Y,2.0,764.75,0,Urban,590,1663.97,3,Urban,1,165910.16,28348.75
C-22594,Sade Lablanc,M,51,2223.085,1.0,Working,Managers,Semi-Urban,47900.43,225.54,Y,Y,2.0,750.6,0,Rural,395,2223.81,4,Rural,1,52778.69,22414.02
C-2125,Roslyn Bostic,M,28,2224.18,1.0,Commercial associate,Sales staff,Semi-Urban,65919.68,310.91,N,N,3.0,630.52,0,Semi-Urban,339,2224.18,1,Semi-Urban,1,90646.7,0.0
C-9082,Shona Crumpler,F,27,912.46,1.0,Working,Cleaning staff,Semi-Urban,63337.06,321.9,N,Y,3.0,745.1,0,Rural,939,912.46,1,Rural,1,96964.62,0.0
C-24744,Silvana Wynter,M,51,2886.98,1.0,Working,Core staff,Semi-Urban,33065.85,233.82,N,Y,1.0,655.61,0,Urban,313,2886.98,3,Urban,1,46701.38,77866.64
C-11138,Gertrud Pan,M,18,2163.66,1.0,Working,Laborers,Semi-Urban,39939.19,196.05,N,Y,1.0,672.84,0,Semi-Urban,735,2163.66,2,Semi-Urban,1,74169.92,0.0
C-22293,Marilynn Terhaar,F,65,921.46,1.0,Pensioner,Laborers,Urban,37184.24,203.43,N,N,2.253141046651371,647.64,0,Urban,62,921.46,2,Urban,0,65145.8,0.0
C-46657,Annelle Delp,F,37,3973.81,1.0,State servant,Managers,Urban,71858.95,753.73,Y,Y,2.0,696.75,0,Urban,633,3973.81,4,Urban,0,88999.96,55369.67
C-4608,Lesli Maciel,F,38,1625.23,1.0,Working,Laborers,Semi-Urban,35607.59,273.5,N,Y,1.0,707.87,0,Rural,954,1625.23,4,Rural,1,51601.5,7544.94
C-12847,Ines Zamorano,F,49,1006.48,1.0,Working,Accountants,Rural,22526.22,154.02,N,Y,2.253141046651371,622.11,0,Semi-Urban,449,1006.48,2,Semi-Urban,1,29851.91,0.0
C-6871,Mervin Ries,M,20,2049.28,1.0,Working,Laborers,Semi-Urban,132433.65,510.66,N,Y,2.0,711.93,0,Urban,996,2049.28,1,Urban,1,199514.76,85821.68
C-19925,Rex Priester,M,42,1201.72,1.0,Working,Accountants,Rural,14427.16,94.52,N,Y,3.0,739.8891493203059,0,Semi-Urban,900,1201.72,1,Semi-Urban,1,25340.58,0.0
C-583,Ranee Huggett,M,56,2223.085,1.0,Working,Medicine staff,Rural,208900.02,621.85,N,N,2.0,742.42,0,Urban,200,2223.81,1,Urban,1,295688.57,19166.87
C-29880,Audry Ericksen,F,62,2490.73,1.0,Commercial associate,Managers,Rural,48026.16,235.77,N,Y,2.0,800.22,0,Rural,683,2490.73,4,Rural,1,71705.3,0.0
C-45478,Meghan Cao,M,22,3882.36,1.0,Working,Core staff,Rural,85477.77,374.53,N,N,1.0,830.2,0,Rural,701,3882.36,1,Rural,0,158044.1,0.0
C-35401,Jacklyn Carnell,F,45,2080.92,1.0,Working,Low-skill Laborers,Urban,42317.5,198.29,Y,Y,2.0,772.3,0,Urban,619,2080.92,4,Urban,1,60552.17,50865.45
C-20388,Jenni Sabbagh,M,63,1369.74,1.0,Working,Accountants,Rural,34953.75,191.77,N,Y,4.0,788.61,0,Semi-Urban,766,1369.74,3,Semi-Urban,1,62627.63,13940.36
C-47558,Azzie Kirsch,F,18,1870.89,1.0,State servant,Laborers,Semi-Urban,136636.61,529.33,N,Y,2.0,650.94,0,Rural,236,1870.89,4,Rural,1,207220.78,0.0
C-32107,Danny Meaders,M,45,3405.26,1.0,Commercial associate,Accountants,Rural,36452.83,194.64,Y,Y,4.0,781.35,0,Rural,821,3405.26,4,Rural,1,54932.91,95072.86
C-29547,Latoyia Wilburn,M,38,2223.085,1.0,Commercial associate,Laborers,Semi-Urban,180977.29,787.35,N,Y,2.253141046651371,762.56,0,Semi-Urban,421,2223.81,4,Semi-Urban,1,211331.68,0.0
C-38047,Rolf Knapp,F,45,1283.1,1.0,Working,Laborers,Semi-Urban,45021.53,260.8,N,N,3.0,655.77,0,Urban,523,1283.1,3,Urban,1,64676.1,18513.64
C-48956,Danica Barberio,F,51,1994.4,1.0,Working,Secretaries,Urban,216323.05,762.35,N,N,1.0,600.51,0,Rural,395,1994.4,4,Rural,1,296935.24,0.0
C-32291,Dusty Heatherly,M,65,2230.49,1.0,Pensioner,Laborers,Semi-Urban,35019.14,360.36,N,Y,2.0,815.08,0,Urban,731,2230.49,1,Urban,0,62921.35,97777.96
C-24125,Sharri Nurse,M,49,3984.16,1.0,State servant,Laborers,Semi-Urban,123494.73,379.64,Y,Y,3.0,675.55,0,Rural,904,3984.16,1,Rural,1,154557.06,0.0
C-40672,Hilary Hodges,F,52,2598.47,1.0,Working,Laborers,Semi-Urban,97521.96,496.08,Y,Y,2.0,874.43,0,Urban,721,2598.47,2,Urban,1,114912.24,159459.79
C-26212,Lawerence Straw,M,36,2091.34,1.0,State servant,Medicine staff,Rural,32524.53,239.15,N,Y,2.0,741.0,0,Rural,405,2091.34,4,Rural,1,60462.38,177530.0
C-15116,Luisa Fragale,F,18,2806.29,1.0,Working,Laborers,Semi-Urban,78427.3,384.96,N,Y,1.0,713.47,0,Urban,320,2806.29,3,Urban,1,135681.18,25880.2
C-38453,Keva Maciel,F,65,3826.07,1.0,Pensioner,Laborers,Rural,102273.38,432.14,N,Y,3.0,751.67,0,Rural,786,3826.07,1,Rural,0,120715.52,38164.28
C-4091,Aleta Vince,M,58,3142.54,1.0,Working,Managers,Semi-Urban,167632.99,486.01,N,N,1.0,854.63,0,Semi-Urban,377,3142.54,2,Semi-Urban,1,199941.11,46227.06
C-40133,Earlie Garibaldi,M,18,1291.27,1.0,Working,Cleaning staff,Semi-Urban,35435.94,155.44,N,Y,2.0,769.56,0,Urban,75,1291.27,2,Urban,1,45314.57,61762.74
C-22629,Stella Mattinson,M,54,2605.14,1.0,Working,Laborers,Semi-Urban,32020.03,286.22,N,Y,2.253141046651371,621.79,0,Rural,701,2605.14,1,Rural,1,45630.86,0.0
C-24388,Gerri Tann,M,56,1343.51,1.0,Working,Sales staff,Semi-Urban,130501.31,375.85,Y,Y,4.0,867.2,0,Semi-Urban,524,1343.51,1,Semi-Urban,1,161151.95,13583.59
C-38175,Len Nalls,F,40,2650.27,1.0,Working,Laborers,Urban,13698.39,148.21,N,Y,1.0,739.8891493203059,0,Rural,723,2650.27,2,Rural,1,17784.06,25494.8
C-43120,Brian Plotner,F,43,3413.44,1.0,Commercial associate,Managers,Semi-Urban,122315.95,379.86,N,Y,3.0,800.5,0,Rural,554,3413.44,1,Rural,1,157206.82,31091.83
C-35861,Jackson Alls,M,63,901.37,1.0,Pensioner,Laborers,Urban,33805.13,322.55,N,N,1.0,685.91,0,Rural,359,901.37,3,Rural,1,40450.62,8054.564493698625
C-45881,Ilda Rio,F,23,3849.3,1.0,Commercial associate,Waiters/barmen staff,Rural,38774.26,427.07,Y,N,2.0,821.47,0,Semi-Urban,334,3849.3,1,Semi-Urban,1,51762.93,52194.16
C-6488,Marietta Myers,M,65,1238.22,1.0,Pensioner,Laborers,Rural,89836.21,427.36,Y,Y,2.0,739.8891493203059,0,Rural,304,1238.22,3,Rural,0,112091.48,25151.32
C-43440,Ilda Fiorentino,M,19,2133.8,1.0,Working,Laborers,Rural,79869.13,630.02,N,Y,2.0,644.74,0,Semi-Urban,522,2133.8,3,Semi-Urban,0,133509.1,0.0
C-20597,Edna Harsh,M,46,1725.84,1.0,Working,Sales staff,Rural,74878.5,405.92,N,Y,2.0,739.8891493203059,0,Urban,747,1725.84,2,Urban,1,116972.92,141338.76
C-11187,Francie Thomas,M,18,3918.02,1.0,State servant,Core staff,Urban,122602.4,620.65,N,Y,3.0,814.92,0,Semi-Urban,694,3918.02,1,Semi-Urban,1,150205.37,96607.13
C-36213,Larae Clendenin,M,38,2474.92,1.0,Working,Security staff,Rural,88050.88,699.46,N,Y,2.0,732.33,0,Rural,158,2474.92,4,Rural,1,100649.77,0.0
C-23039,Janell Furlong,M,61,2223.085,1.0,Pensioner,Laborers,Semi-Urban,62621.68,339.37,Y,Y,1.0,737.32,0,Rural,753,2223.81,3,Rural,1,82737.67,17088.66
C-31591,Adolfo Newbrough,M,58,2026.02,1.0,Commercial associate,Core staff,Rural,190104.23,529.88,N,Y,2.0,695.03,0,Rural,643,2026.02,4,Rural,1,293727.8,16602.71
C-4259,Brian Eddleman,M,40,1924.05,1.0,Working,Managers,Semi-Urban,18587.14,103.23,N,N,3.0,710.82,0,Rural,190,1924.05,3,Rural,1,23050.3,0.0
C-45526,Tyler Guider,M,49,1340.75,1.0,Working,Laborers,Rural,50884.59,238.37,N,N,1.0,844.84,0,Urban,473,1340.75,3,Urban,1,83079.77,96859.67
C-9459,Kelsie Leverich,F,51,2223.085,1.0,Working,Sales staff,Semi-Urban,151129.88,790.5,N,Y,2.0,777.73,0,Semi-Urban,703,2223.81,1,Semi-Urban,1,210369.91,0.0
C-46845,Mickey Bjornson,M,49,2490.01,1.0,State servant,Laborers,Semi-Urban,70908.33,464.96,N,Y,2.0,641.31,0,Urban,257,2490.01,4,Urban,1,102832.58,-999.0
C-14699,Jeanine Stephens,M,65,1844.13,1.0,Pensioner,Laborers,Rural,100985.79,375.0,Y,Y,2.0,680.52,0,Semi-Urban,143,1844.13,4,Semi-Urban,0,113127.78,0.0
C-6918,Bill Eder,M,43,2223.085,1.0,Working,Drivers,Semi-Urban,115950.3,558.09,N,N,4.0,862.09,0,Semi-Urban,614,2223.81,4,Semi-Urban,1,173752.88,46404.95
C-35888,Shanae Dunmire,M,32,2339.39,1.0,Commercial associate,Laborers,Semi-Urban,139682.8,424.03,N,N,2.0,690.16,0,Urban,926,2339.39,2,Urban,1,189791.85,58822.88
C-44774,Wan Pavon,F,49,1219.57,1.0,Working,Private service staff,Semi-Urban,28694.23,152.55,N,N,4.0,615.34,0,Semi-Urban,132,1219.57,1,Semi-Urban,0,48858.59,0.0
C-24368,Mendy Duda,F,23,2272.25,1.0,Commercial associate,Drivers,Semi-Urban,68401.01,548.8,Y,N,2.0,845.89,0,Semi-Urban,248,2223.81,4,Semi-Urban,1,128075.42,52422.31
C-35515,Ha Devries,F,43,1966.52,1.0,Working,Sales staff,Semi-Urban,31917.57,296.06,N,Y,1.0,707.12,0,Semi-Urban,600,1966.52,4,Semi-Urban,1,48657.67,68738.91
C-32272,Antonio Drewry,F,19,2224.03,1.0,Commercial associate,Laborers,Semi-Urban,36971.71,190.89,N,Y,3.0,845.83,0,Urban,655,2224.03,2,Urban,1,62865.89,164073.48
C-1754,Selena Foland,M,27,2223.085,1.0,Working,Sales staff,Semi-Urban,82350.32,334.91,N,Y,3.0,644.09,0,Urban,104,2223.81,4,Urban,1,136414.79,0.0
C-24390,Flora Harriston,F,57,3318.32,1.0,Commercial associate,Laborers,Rural,70867.14,602.59,N,N,1.0,631.5,0,Urban,726,3318.32,3,Urban,1,119295.52,0.0
C-26577,Caleb Veliz,F,45,2238.15,1.0,Working,Drivers,Semi-Urban,31868.5,179.06,Y,Y,2.0,671.09,0,Semi-Urban,227,2238.15,1,Semi-Urban,1,38807.31,75079.04
C-5999,Adell Oatis,F,46,2198.85,1.0,Commercial associate,Sales staff,Rural,41455.77,207.22,N,N,2.253141046651371,596.44,0,Rural,924,2198.85,4,Rural,1,60186.06,0.0
C-549,Ghislaine Imai,F,55,1513.61,1.0,Commercial associate,Medicine staff,Urban,74563.08,356.19,Y,Y,2.253141046651371,739.8891493203059,0,Urban,104,1513.61,4,Urban,1,114256.14,43557.29
C-23647,Noe Bethel,M,39,1236.8,1.0,Commercial associate,Laborers,Semi-Urban,38694.34,462.07,N,N,3.0,620.4,0,Rural,97,1236.8,1,Rural,1,66127.26,0.0
C-48489,Kym Garibaldi,M,63,1251.14,1.0,State servant,Secretaries,Semi-Urban,36307.09,420.06,N,Y,3.0,837.02,0,Urban,175,1251.14,3,Urban,0,47622.13,112469.85
C-17809,Donald Yokota,M,30,2702.3,1.0,Working,Laborers,Rural,201912.51,572.74,Y,Y,2.0,657.73,0,Urban,160,2702.3,1,Urban,1,285509.75,0.0
C-2906,Deeann Arnott,M,49,2823.25,1.0,Working,Laborers,Semi-Urban,138010.18,392.99,Y,Y,2.253141046651371,778.05,0,Rural,154,2823.25,1,Rural,1,191730.67,0.0
C-13456,Mariana Kwiecien,M,37,1233.86,1.0,Commercial associate,Sales staff,Rural,33778.47,246.76,N,Y,3.0,675.95,0,Urban,38,1233.86,3,Urban,1,53927.52,48532.89
C-41536,Xenia Priester,F,29,1032.25,1.0,Working,Sales staff,Semi-Urban,42603.91,218.53,N,N,2.0,788.12,0,Urban,492,1032.25,3,Urban,0,74638.31,15048.6
C-15798,Alma Stoller,F,65,2084.98,1.0,Pensioner,Laborers,Urban,62645.04,521.49,N,Y,2.253141046651371,641.17,0,Semi-Urban,367,2084.98,2,Semi-Urban,0,-999.0,0.0
C-32524,Deborah Bettcher,M,53,1013.43,1.0,Working,Sales staff,Semi-Urban,25542.63,138.48,N,N,2.0,619.36,0,Semi-Urban,380,1013.43,3,Semi-Urban,1,36078.94,0.0
C-20925,Bulah Lewandowski,M,18,3246.78,1.0,Working,Laborers,Semi-Urban,62395.68,481.21,N,Y,2.253141046651371,795.78,0,Rural,490,3246.78,4,Rural,1,74525.59,45302.88
C-48917,Eilene Thiry,M,52,2576.47,1.0,Commercial associate,Private service staff,Rural,36056.31,397.11,Y,Y,1.0,720.0,0,Rural,525,2576.47,1,Rural,1,40601.12,11975.39
C-4723,Dominica Hofer,M,65,1026.11,1.0,Pensioner,Laborers,Semi-Urban,27519.63,137.4,N,N,2.0,720.43,0,Semi-Urban,182,1026.11,2,Semi-Urban,1,37253.14,95744.98
C-41301,Valentina Havlik,M,29,1281.89,1.0,Working,Laborers,Rural,23806.97,227.57,N,Y,2.0,661.24,0,Urban,824,1281.89,1,Urban,0,33148.68,139717.75
C-13065,Walter Gipe,F,58,1825.68,1.0,Working,Laborers,Rural,61648.91,303.19,N,Y,4.0,872.29,0,Rural,844,1825.68,4,Rural,1,76248.73,41436.1
C-37511,Palma Egli,F,50,2528.06,1.0,Working,Laborers,Rural,61873.27,408.56,Y,Y,4.0,729.75,0,Urban,114,2528.06,3,Urban,1,80646.1,35209.93
C-29598,Lee Rouse,M,64,2223.085,1.0,Pensioner,Laborers,Urban,19986.42,105.92,N,Y,1.0,750.37,0,Rural,417,2223.81,3,Rural,1,22386.17,55837.4
C-24483,Afton Garraway,F,37,2472.79,1.0,Commercial associate,Laborers,Urban,74889.02,505.74,N,Y,2.0,654.02,0,Urban,347,2472.79,1,Urban,1,114188.56,0.0
C-22557,Meghan Razor,M,65,1103.81,1.0,Pensioner,Laborers,Rural,117871.47,521.8,Y,Y,2.0,640.22,0,Semi-Urban,832,1103.81,3,Semi-Urban,0,181801.34,0.0
C-39839,Narcisa Mullenax,M,61,758.15,1.0,Pensioner,Laborers,Semi-Urban,34312.56,215.43,N,Y,2.0,753.79,0,Rural,638,758.15,4,Rural,0,64070.8,13736.13
C-30684,Lorine Dewar,M,40,1681.21,1.0,Working,Managers,Semi-Urban,98198.45,287.56,N,Y,4.0,688.66,0,Urban,853,1681.21,2,Urban,1,185374.1,85725.84
C-19429,Barbie Younkin,M,18,2886.0,1.0,State servant,Laborers,Urban,205091.85,556.86,N,N,2.0,739.8891493203059,0,Rural,360,2886.0,3,Rural,1,305302.61,26083.36
C-7594,Brian Klopfer,F,62,1524.59,1.0,Pensioner,Laborers,Semi-Urban,37444.71,187.59,N,Y,2.0,717.35,0,Urban,339,1524.59,1,Urban,0,50455.98,0.0
C-24951,Lakiesha Oakman,M,51,2044.07,1.0,Working,Cooking staff,Semi-Urban,151288.32,468.59,N,Y,2.0,739.8891493203059,0,Rural,119,2044.07,2,Rural,1,246290.64,42330.94
C-43829,William Sackett,F,18,2023.34,1.0,Working,Laborers,Semi-Urban,141749.05,467.64,N,Y,2.0,680.07,0,Urban,639,2023.34,4,Urban,1,265576.41,21358.73
C-38878,Necole Orman,M,52,1712.26,1.0,Commercial associate,Security staff,Semi-Urban,114902.54,382.49,Y,N,2.0,726.68,0,Semi-Urban,958,1712.26,4,Semi-Urban,1,203390.69,83168.51
C-24146,Maryln Goodpaster,F,47,2223.085,1.0,Working,Laborers,Rural,115506.22,531.58,N,Y,1.0,661.4,0,Rural,710,2223.81,1,Rural,1,137118.69,159482.34
C-33554,Michelina Rinaldo,M,19,1775.22,1.0,Working,Laborers,Rural,145536.9,482.25,N,Y,2.0,739.8891493203059,0,Semi-Urban,203,1775.22,1,Semi-Urban,1,172783.21,27229.06
C-9789,Marietta Furtado,M,52,3047.42,1.0,Working,High skill tech staff,Urban,66042.42,471.18,N,N,3.0,608.56,0,Urban,45,3047.42,3,Urban,1,82126.41,0.0
C-8362,Adolfo Sward,F,18,2101.05,1.0,Working,Security staff,Semi-Urban,62224.7,235.76,Y,N,2.0,652.11,0,Semi-Urban,953,2101.05,3,Semi-Urban,1,92945.59,9110.33
C-23016,Cecile Tadlock,F,21,2584.47,1.0,Working,Sales staff,Semi-Urban,140971.3,676.3,Y,Y,2.0,698.78,0,Urban,665,2584.47,2,Urban,0,196098.55,22624.6
C-33445,Pauletta Twiggs,M,22,2874.7,1.0,Working,Accountants,Semi-Urban,160671.22,460.45,N,N,2.0,691.06,0,Urban,726,2874.7,3,Urban,1,272273.07,25406.35
C-17280,Myrl Toledo,M,57,2553.61,1.0,Commercial associate,Core staff,Semi-Urban,66843.08,231.9,Y,N,2.253141046651371,753.09,0,Urban,700,2553.61,3,Urban,1,87189.17,84845.52
C-49554,Thea Romney,M,44,3526.6,1.0,Commercial associate,Drivers,Semi-Urban,42443.32,335.76,Y,Y,1.0,798.75,0,Urban,328,3526.6,4,Urban,1,79224.56,48763.18
C-43735,Caron Stepney,M,23,927.65,1.0,Working,High skill tech staff,Semi-Urban,31788.7,145.69,N,Y,3.0,720.8,0,Rural,324,927.65,1,Rural,0,51095.25,70286.03
C-46202,Polly Hough,M,64,1995.02,1.0,Working,Laborers,Semi-Urban,13507.37,164.43,N,Y,1.0,630.69,0,Urban,275,1995.02,2,Urban,1,24700.75,0.0
C-6030,Elva Hornberger,F,31,2668.55,1.0,Commercial associate,Accountants,Semi-Urban,18810.75,92.03,N,Y,3.0,845.7,0,Rural,354,2668.55,3,Rural,1,23049.42,16444.32
C-37341,Luisa Neihoff,F,41,2196.3,1.0,State servant,Managers,Rural,51274.69,336.45,Y,Y,3.0,814.8,0,Urban,251,2196.3,1,Urban,0,61153.37,124305.12
C-34663,Zoe Kear,F,41,1881.91,1.0,Commercial associate,Laborers,Semi-Urban,125509.88,360.71,N,Y,3.0,662.31,0,Urban,529,1881.91,4,Urban,0,216870.65,0.0
C-45376,Ranee Starns,F,18,3334.34,1.0,Working,Medicine staff,Rural,127848.95,379.35,N,Y,1.0,614.61,0,Rural,933,3334.34,2,Rural,1,148859.21,0.0
