Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD),Loan_Approved
C-18986,Dinorah Pfarr,M,61,2222.435,High,Pensioner,Laborers,Semi-Urban,153227.19,490.16,Y,Y,2.0,814.48,0,Unpossessed,636,2223.25,1,Urban,1,183130.64,114920.39,1
C-36262,Yolonda Eshleman,M,18,1980.66,Low,Commercial associate,Laborers,Semi-Urban,58055.1,331.7,N,N,2.0,681.6,0,Unpossessed,277,1980.66,1,Urban,1,91623.85,37735.82,1
C-9437,Serafina Dudding,F,62,3303.93,Low,Working,High skill tech staff,Semi-Urban,25107.26,133.52,N,N,2.0,833.29,0,Inactive,114,3303.93,3,Urban,1,29184.09,20085.81,1
C-34122,Shelby Rothe,M,60,1042.69,High,Pensioner,Laborers,Rural,72450.02,421.09,N,N,2.0,845.96,0,Unpossessed,962,1042.69,4,Semi-Urban,0,114987.06,57960.02,1
C-13577,Buster Satcher,M,51,2222.435,Low,State servant,Drivers,Semi-Urban,123985.86,709.7,N,N,2.0,751.87,0,Unpossessed,888,2223.25,1,Urban,1,159109.51,92989.4,1
C-40005,Scottie Chace,M,26,2119.48,Low,Working,Laborers,Semi-Urban,30573.84,165.56,N,Y,4.0,713.42,0,Inactive,510,2119.48,3,Semi-Urban,1,46081.4,21401.69,1
C-36305,Markita Heather,F,45,1589.92,Low,Working,Laborers,Semi-Urban,82081.31,359.86,N,Y,3.0,746.55,0,Unpossessed,606,1589.92,3,Urban,1,108140.01,57456.92,1
C-24291,Hortense Paredez,F,44,2058.34,Low,Working,Sales staff,Semi-Urban,47505.12,386.61,Y,Y,4.0,724.94,0,Active,490,2058.34,4,Rural,1,86825.72,33253.58,1
C-3156,Lois Wetzler,M,28,2222.435,Low,Commercial associate,Laborers,Urban,58101.49,443.4,N,Y,2.0,816.75,0,Active,391,2223.25,3,Rural,1,92915.22,40671.04,1
C-36094,Greta Joye,F,27,1917.8,Low,Working,Managers,Semi-Urban,41968.98,185.39,N,N,3.0,716.91,0,Unpossessed,668,1917.8,1,Rural,1,73608.29,27279.84,1
C-33621,Ladawn Grassi,M,44,3153.99,Low,Working,Sales staff,Rural,90119.72,478.84,N,Y,2.0,688.93,0,Unpossessed,173,3153.99,1,Urban,1,149218.96,58577.82,1
C-29011,Rufus Cartledge,F,28,2222.435,Low,Commercial associate,Laborers,Semi-Urban,41080.18,192.18,N,N,1.0,812.28,0,Active,450,2223.25,3,Semi-Urban,1,47127.97,30810.14,1
C-467,Nakita Vancleave,M,49,3201.16,Low,State servant,Managers,Urban,119845.2,449.97,N,N,2.0,608.56,0,Active,780,3201.16,2,Rural,0,181906.26,0.0,0
C-16235,Hai Payer,F,55,2222.435,Low,Working,Sales staff,Semi-Urban,61311.16,354.0,N,Y,4.0,678.35,0,Unpossessed,102,2223.25,4,Semi-Urban,1,108806.27,42917.81,1
C-39947,Kyla Hanneman,F,21,2824.85,Low,Working,Laborers,Rural,138027.68,413.79,N,Y,1.0,834.78,0,Inactive,662,2824.85,4,Semi-Urban,1,194349.87,110422.14,1
C-16437,Valentina Orndorff,M,48,2141.36,Low,State servant,Laborers,Semi-Urban,55261.75,240.5,Y,N,3.0,803.3,0,Inactive,858,2141.36,4,Urban,1,84754.53,41446.31,1
C-23307,Alma Pavon,M,45,1321.16,Low,Commercial associate,Sales staff,Rural,89173.72,535.96,N,Y,2.0,703.93,0,Unpossessed,407,1321.16,2,Semi-Urban,1,159312.74,57962.92,1
C-49551,Yang Asbill,F,53,2128.66,Low,Commercial associate,Realty agents,Semi-Urban,81808.17,420.67,N,N,1.0,815.62,0,Unpossessed,363,2128.66,2,Urban,0,153796.53,0.0,0
C-31377,Codi Hofer,M,63,2088.61,Low,Working,Drivers,Semi-Urban,21235.91,224.37,Y,N,2.0,672.44,0,Inactive,325,2088.61,2,Rural,1,32085.92,13803.34,1
C-31106,Ned Newbold,M,45,2760.03,Low,Commercial associate,Cooking staff,Rural,93564.62,451.0,N,Y,2.0,715.6,0,Active,726,2760.03,3,Urban,1,105212.15,60817.0,1
C-24738,Tandra Sharpton,M,61,2520.37,High,Pensioner,Laborers,Urban,66919.24,502.43,N,Y,1.0,846.11,0,Unpossessed,865,2520.37,1,Semi-Urban,0,89427.9,53535.39,1
C-2177,Rosa Rickman,M,45,1618.7,Low,Commercial associate,Core staff,Semi-Urban,32373.21,224.31,N,Y,2.0,788.82,0,Inactive,901,1618.7,1,Urban,1,40682.44,25898.57,1
C-6290,Gina Lemoine,M,18,761.59,Low,Working,Sales staff,Semi-Urban,41088.37,474.38,N,N,2.0,730.64,0,Inactive,892,761.59,2,Semi-Urban,1,63386.74,28761.86,1
C-34407,Melinda Davilla,F,35,3498.2,Low,Working,Laborers,Semi-Urban,40623.83,200.17,Y,Y,3.0,822.82,0,Active,149,3498.2,2,Urban,1,67922.65,30467.87,1
C-3700,Traci Nelligan,F,65,2222.435,High,Pensioner,Laborers,Rural,30653.8,172.05,N,N,1.0,739.82,0,Inactive,115,2223.25,3,Urban,0,39694.65,21457.66,1
C-43512,Jamey Albertini,M,53,1953.06,Low,Commercial associate,Laborers,Semi-Urban,138084.77,365.15,N,N,1.0,795.27,1,Active,955,1953.06,4,Semi-Urban,0,160116.59,0.0,0
C-17375,Maryln Razo,M,36,1711.24,Low,Working,Sales staff,Rural,28328.07,138.13,N,N,2.0,724.66,0,Active,419,1711.24,2,Semi-Urban,1,34587.54,18413.25,1
C-19225,Kerri Malloy,M,61,746.23,High,Pensioner,Laborers,Semi-Urban,19042.83,124.8,N,Y,2.0,879.93,1,Active,963,746.23,1,Rural,1,25679.23,13329.98,1
C-40566,Rosio Mullan,M,41,1553.46,Low,Working,Laborers,Semi-Urban,46758.65,256.57,N,Y,3.0,626.43,0,Active,397,1553.46,1,Urban,1,59747.63,0.0,0
C-44105,Dinorah Alexis,M,29,1367.19,Low,Working,Sales staff,Semi-Urban,59246.15,272.3,Y,Y,2.0,616.89,1,Active,224,1367.19,3,Semi-Urban,0,102249.48,0.0,0
C-14289,Merrill Taul,F,18,2376.7,Low,Working,Medicine staff,Rural,85991.32,342.02,N,Y,2.0,744.82,0,Active,781,2376.7,1,Semi-Urban,1,134970.86,55894.36,1
C-40532,Janel Bouska,M,21,1754.56,Low,Commercial associate,Laborers,Semi-Urban,40591.67,323.93,N,Y,1.0,702.85,0,Active,979,1754.56,2,Semi-Urban,1,66649.48,26384.59,1
C-45408,Colby Lightford,F,59,2511.56,Low,Commercial associate,High skill tech staff,Rural,43322.51,344.22,N,Y,1.0,736.47,0,Active,729,2511.56,1,Semi-Urban,0,51590.19,0.0,0
C-48543,Dian Brawner,M,43,1330.44,Low,Working,Security staff,Rural,38966.64,191.24,N,Y,2.0,783.9,0,Inactive,329,1330.44,2,Semi-Urban,1,49030.95,0.0,0
C-49228,Steve Lintner,F,61,1375.63,Low,Working,Drivers,Semi-Urban,15754.59,176.93,Y,Y,2.0,687.24,0,Active,54,1375.63,4,Urban,0,28468.23,0.0,0
C-20232,Luciano Gabler,F,61,1562.35,High,Pensioner,Laborers,Semi-Urban,54654.86,395.56,N,Y,2.0,861.82,0,Inactive,810,1562.35,4,Rural,1,91078.22,38258.4,1
C-23860,Sharri Maciel,M,23,2004.31,Low,State servant,Laborers,Semi-Urban,81910.92,446.07,N,Y,2.0,650.7,0,Unpossessed,787,2004.31,2,Semi-Urban,1,92057.58,57337.64,1
C-29161,Darius Buzbee,M,19,812.47,Low,Working,Core staff,Rural,49535.14,227.48,N,Y,2.0,732.82,0,Active,648,812.47,3,Semi-Urban,1,75503.55,34674.6,1
C-3591,Angla Bernett,M,38,2222.435,Low,Commercial associate,Managers,Urban,92596.31,280.37,Y,N,1.0,804.57,1,Inactive,120,2223.25,1,Urban,1,171972.77,74077.05,1
C-10998,Dean Larkin,M,23,2346.29,Low,Commercial associate,Sales staff,Rural,38508.68,375.74,Y,N,4.0,722.83,1,Active,580,2346.29,1,Rural,1,63437.71,25030.64,1
C-27341,Ines Hagar,M,40,2222.435,Low,Working,Laborers,Rural,39966.61,177.83,N,N,1.0,739.82,0,Active,664,2223.25,4,Semi-Urban,1,60766.54,27976.63,1
C-40817,Gay Simons,M,45,1933.36,Low,Commercial associate,Core staff,Semi-Urban,45797.64,210.13,N,Y,2.0,669.93,1,Active,38,1933.36,3,Urban,1,53040.41,32058.35,1
C-6924,Erich Mattinson,M,59,2222.435,Low,State servant,Core staff,Semi-Urban,38327.44,371.59,N,N,2.0,739.82,0,Inactive,235,2223.25,3,Rural,1,46811.64,26829.21,1
C-48820,Sandee Kelton,M,32,2766.91,Low,Working,Sales staff,Semi-Urban,89186.53,481.19,N,N,2.0,797.16,0,Active,374,2766.91,4,Rural,0,103807.82,0.0,0
C-33283,Nana Gaston,F,60,1548.46,High,Pensioner,Laborers,Semi-Urban,66676.64,399.29,N,Y,2.0,769.36,0,Inactive,496,1548.46,1,Rural,0,80752.35,50007.48,1
C-2709,Azzie Eisele,F,31,1645.6,Low,Working,Sales staff,Semi-Urban,80709.96,496.52,N,N,2.0,721.5,0,Inactive,100,1645.6,2,Semi-Urban,1,146389.29,52461.47,1
C-33124,Delcie Torgeson,F,18,1684.38,Low,Working,Laborers,Semi-Urban,41655.6,202.29,Y,Y,4.0,733.69,1,Unpossessed,920,1684.38,2,Semi-Urban,1,51738.59,27076.14,1
C-8118,Chantel Letsinger,M,23,2270.14,Low,Commercial associate,Core staff,Rural,100000.25,309.29,N,N,1.0,747.14,0,Inactive,758,2270.14,1,Rural,1,119617.4,70000.17,1
C-8721,Jeannette Sayre,F,57,2363.31,Low,Commercial associate,Laborers,Semi-Urban,149561.26,460.35,N,Y,1.0,739.82,0,Active,1,2363.31,1,Urban,1,175278.83,104692.88,1
C-46239,Christene Neisler,F,18,2533.56,Low,State servant,Core staff,Semi-Urban,67352.69,332.47,Y,Y,2.0,719.85,1,Unpossessed,711,2533.56,3,Urban,0,97539.42,0.0,0
C-24500,Sharita Fee,F,50,1725.71,Low,Commercial associate,High skill tech staff,Semi-Urban,30809.75,175.24,N,Y,1.0,660.32,1,Inactive,422,1725.71,2,Rural,1,49504.48,20026.34,1
C-3348,Verna Kizer,M,18,2815.34,Low,Commercial associate,Private service staff,Semi-Urban,158937.57,761.76,N,Y,2.0,866.18,0,Active,293,2815.34,1,Rural,1,258692.34,127150.06,1
C-34397,Ulrike Weinstock,M,18,1026.84,Low,Working,Waiters/barmen staff,Rural,45469.75,309.85,N,N,1.0,606.59,1,Active,965,1026.84,1,Semi-Urban,1,56096.22,0.0,0
C-46521,Bernadine Muncy,M,57,2325.34,Low,Working,High skill tech staff,Semi-Urban,131402.91,586.74,N,Y,1.0,789.25,0,Unpossessed,595,2325.34,1,Semi-Urban,1,157938.95,0.0,0
C-37916,Earlie Hadaway,M,36,3480.41,Low,Working,Sales staff,Rural,43303.16,276.67,N,N,2.0,700.35,1,Inactive,663,3480.41,1,Urban,1,68545.14,30312.21,1
C-36343,Audry Meaders,M,38,2120.98,Low,Working,Cooking staff,Semi-Urban,25486.56,141.11,N,N,4.0,724.03,0,Unpossessed,790,2120.98,3,Rural,1,38801.87,17840.59,1
C-46382,Donya Malloy,M,25,2701.51,Low,Commercial associate,Laborers,Semi-Urban,26585.14,135.89,N,Y,1.0,642.33,0,Active,551,2701.51,1,Semi-Urban,0,35233.11,0.0,0
C-40093,Tyesha Toy,F,35,2725.73,Low,Commercial associate,Laborers,Semi-Urban,112862.95,276.75,Y,Y,3.0,654.54,0,Inactive,166,2725.73,2,Rural,1,131388.62,73360.92,1
C-11552,Marquerite Bay,M,49,2926.15,Low,Working,Cleaning staff,Semi-Urban,29441.23,158.73,N,Y,2.0,770.29,0,Unpossessed,688,2926.15,1,Rural,1,37315.73,22080.92,1
C-4047,Jena Ramos,F,18,1043.41,Low,Working,Sales staff,Semi-Urban,38259.56,175.8,N,Y,4.0,747.72,0,Inactive,809,1043.41,3,Urban,1,46836.23,24868.71,1
C-27142,Brittaney Ferrier,M,33,1664.6,Low,State servant,Laborers,Semi-Urban,51651.35,221.71,N,N,4.0,744.88,0,Active,516,1664.6,1,Urban,1,86045.62,36155.94,1
C-44993,Kenny Primeaux,F,22,3057.42,Low,State servant,Core staff,Semi-Urban,146472.49,533.19,Y,N,2.0,652.36,0,Unpossessed,435,3057.42,2,Rural,1,204005.25,0.0,0
C-6991,Aletha Saltzman,M,45,1800.14,Low,Working,Laborers,Semi-Urban,111506.88,629.55,N,Y,1.0,817.89,0,Active,119,1800.14,2,Rural,1,201837.22,78054.82,1
C-33573,Bette Arnott,F,34,2572.56,Low,Working,Managers,Semi-Urban,113578.79,384.03,Y,N,2.0,741.06,0,Unpossessed,253,2572.56,4,Urban,1,188212.94,73826.21,1
C-8844,Madalyn Asbill,F,24,2222.435,Low,Working,Laborers,Semi-Urban,37438.32,108.68,N,N,4.0,678.22,0,Inactive,30,2223.25,4,Rural,1,64794.58,24334.91,1
C-44709,Michelina Eshleman,F,18,1305.44,Low,State servant,Core staff,Rural,45787.25,235.8,N,Y,2.0,654.79,0,Unpossessed,176,1305.44,3,Rural,1,69918.66,0.0,0
C-38434,Lesia Bhakta,F,35,1960.37,Low,Working,Sales staff,Semi-Urban,25755.4,135.7,Y,N,2.0,692.57,0,Active,870,1960.37,4,Semi-Urban,1,42561.04,16741.01,1
C-22038,Alyson Eisenman,F,26,2222.435,Low,Working,Medicine staff,Rural,117798.45,378.15,N,Y,2.0,736.55,0,Unpossessed,309,2223.25,1,Semi-Urban,1,179556.54,82458.91,1
C-19438,Kiyoko Towry,F,18,2222.435,Low,Working,Cooking staff,Semi-Urban,25288.01,253.59,Y,Y,3.0,717.11,0,Inactive,538,2223.25,3,Rural,1,38119.99,17701.61,1
C-25377,Aleta Tank,M,32,2740.04,Low,Working,Sales staff,Semi-Urban,85663.7,384.52,N,N,3.0,700.79,0,Inactive,82,2740.04,2,Urban,1,129817.54,55681.4,1
C-31569,Christiana Lucian,F,47,1725.57,Low,Working,Cooking staff,Semi-Urban,81340.15,506.36,N,N,3.0,798.15,0,Unpossessed,378,1725.57,2,Rural,1,147495.05,65072.12,1
C-15948,Delsie Loveless,F,21,1405.37,Low,Commercial associate,High skill tech staff,Rural,74675.99,363.64,N,Y,1.0,823.89,0,Active,968,1405.37,4,Rural,1,140382.02,52273.19,1
C-15817,Lorriane Constance,F,62,3105.93,Low,Commercial associate,Accountants,Urban,69826.11,584.04,Y,Y,3.0,777.21,0,Inactive,100,3105.93,2,Semi-Urban,1,86850.89,52369.58,1
C-40321,Denise Adcox,M,54,2995.8,Low,Working,Laborers,Semi-Urban,82276.58,383.73,N,Y,2.0,735.65,1,Inactive,757,2995.8,3,Rural,1,100978.77,53479.78,1
C-16374,Casimira Spinelli,F,45,2222.435,Low,Commercial associate,Laborers,Semi-Urban,79718.9,506.21,N,Y,3.0,641.59,0,Inactive,796,2223.25,1,Rural,1,100702.22,0.0,0
C-38812,Julius Primeaux,F,57,656.82,Low,Working,Laborers,Rural,20487.72,92.18,N,Y,2.0,702.1,0,Active,253,656.82,4,Urban,1,29194.23,13317.02,1
C-37840,Eilene Raminez,F,52,1918.88,Low,Working,Drivers,Semi-Urban,72477.35,284.47,N,N,1.0,628.78,0,Active,551,1918.88,1,Semi-Urban,1,105945.09,0.0,0
C-42229,Lucas Mattinson,F,42,2748.36,Low,Working,Accountants,Semi-Urban,102330.51,523.44,Y,Y,2.0,803.85,0,Active,124,2748.36,3,Rural,0,151421.76,0.0,0
C-1022,Aleta Gitlin,M,32,2331.63,Low,Working,Laborers,Semi-Urban,78745.45,251.83,N,Y,1.0,799.8,0,Unpossessed,832,2331.63,3,Semi-Urban,1,145728.51,59059.09,1
C-23032,Zelda Freund,M,38,2195.03,Low,Working,Private service staff,Semi-Urban,43894.54,263.96,Y,Y,2.0,813.65,1,Inactive,622,2195.03,3,Semi-Urban,1,65922.77,32920.9,1
C-47640,Gerri Kennard,F,27,2467.93,Low,Working,Sales staff,Semi-Urban,63891.7,413.03,Y,N,1.0,659.87,0,Unpossessed,225,2467.93,2,Rural,1,120928.31,0.0,0
C-9654,Clarinda Pare,M,22,2451.79,Low,Commercial associate,Laborers,Semi-Urban,132477.02,411.04,N,Y,2.0,834.21,0,Active,868,2451.79,1,Rural,1,211873.62,92733.91,1
C-5908,Bernadine Kenley,M,20,2350.98,Low,Commercial associate,Core staff,Semi-Urban,22245.7,263.02,N,N,1.0,709.34,0,Unpossessed,159,2350.98,3,Rural,1,35004.17,15571.99,1
C-15579,Alan Chartrand,M,60,2833.26,Low,Working,Laborers,Rural,24384.1,172.15,Y,N,2.0,681.23,0,Active,73,2833.26,2,Semi-Urban,1,43184.79,17068.87,1
C-13427,Verlene Montoya,F,38,2470.92,Low,Working,Laborers,Semi-Urban,67035.28,471.49,Y,Y,3.0,654.72,0,Unpossessed,685,2470.92,3,Urban,1,89973.33,43572.93,1
C-22335,Necole Mcpeters,M,20,1763.31,Low,Commercial associate,Laborers,Semi-Urban,92773.56,522.5,Y,Y,2.0,719.52,1,Active,907,1763.31,1,Rural,1,148353.3,64941.49,1
C-6543,Buster Bumbalough,F,49,2222.435,Low,Working,Accountants,Semi-Urban,37246.99,202.95,N,N,1.0,795.93,0,Unpossessed,441,2223.25,4,Rural,1,62601.58,35209.395000000004,1
C-21800,Beatriz Milne,F,62,2222.435,High,Pensioner,Laborers,Semi-Urban,10083.56,109.28,Y,Y,1.0,840.83,0,Inactive,391,2223.25,3,Rural,1,15811.33,8066.85,1
C-25630,Les Spicher,M,65,2127.08,High,Pensioner,Laborers,Semi-Urban,66794.76,324.24,N,Y,1.0,823.6,0,Active,207,2127.08,4,Semi-Urban,1,101313.76,53435.81,1
C-46373,Marylee Stonecipher,F,58,2121.12,Low,Working,Drivers,Semi-Urban,117367.2,320.36,Y,N,2.0,737.31,0,Active,284,2121.12,3,Semi-Urban,0,171323.18,0.0,0
C-27031,Adrianna Bruce,F,56,2094.77,Low,Working,Core staff,Rural,175531.81,569.46,Y,Y,2.0,764.59,0,Inactive,208,2094.77,1,Urban,1,278762.41,122872.27,1
C-29934,Yukiko Fausto,F,29,2222.435,Low,Working,Accountants,Semi-Urban,172972.62,692.84,N,Y,3.0,865.66,0,Inactive,269,2223.25,2,Urban,1,254671.59,138378.1,1
C-33300,Caroline Soderquist,F,24,2615.23,Low,Commercial associate,High skill tech staff,Semi-Urban,82814.57,349.35,N,Y,4.0,684.41,0,Inactive,255,2615.23,2,Semi-Urban,1,97963.17,53829.47,1
C-25746,Mellissa Wolter,M,30,863.29,Low,Working,Laborers,Semi-Urban,7376.79,78.59,N,Y,1.0,801.21,1,Active,951,863.29,1,Semi-Urban,1,10450.94,5901.43,1
C-380,Sindy Burch,M,62,2222.435,Low,Working,Sales staff,Rural,73516.37,564.44,N,Y,2.0,762.3,0,Inactive,351,2223.25,1,Semi-Urban,1,119603.52,51461.46,1
C-49358,Loura Lablanc,M,52,1225.16,Low,Working,Medicine staff,Semi-Urban,61014.98,366.23,N,Y,2.0,802.26,1,Active,120,1225.16,1,Urban,1,94860.13,0.0,0
C-19065,Elden Zayac,F,27,2222.435,Low,Commercial associate,Laborers,Semi-Urban,38584.4,424.76,Y,Y,2.0,693.03,0,Unpossessed,165,2223.25,3,Rural,1,62886.98,27009.08,1
C-10195,Vaughn Weitzel,M,19,2823.6,Low,Working,High skill tech staff,Semi-Urban,35786.87,220.73,Y,Y,4.0,745.23,0,Active,800,2823.6,3,Rural,1,64882.72,23261.47,1
C-930,Zoe Hoerr,F,44,2569.07,Low,Commercial associate,Laborers,Rural,139423.92,604.72,N,Y,3.0,749.39,0,Unpossessed,678,2569.07,1,Semi-Urban,1,205281.28,97596.74,1
C-2626,Necole Lawry,M,38,1193.8,Low,State servant,Core staff,Semi-Urban,39425.33,292.05,N,N,3.0,639.5,0,Active,943,1193.8,1,Semi-Urban,0,49941.14,0.0,0
C-18910,Trudi Villela,F,58,761.85,Low,Working,Sales staff,Semi-Urban,46112.67,208.11,N,Y,2.0,797.36,1,Inactive,211,761.85,1,Semi-Urban,1,66177.88,34584.5,1
C-49916,Valentina Staton,M,54,2218.8,Low,Commercial associate,Sales staff,Semi-Urban,23562.03,204.29,N,Y,1.0,799.45,0,Active,567,2218.8,3,Rural,0,28509.21,0.0,0
C-49939,Melisa Angeles,M,60,1638.89,High,Pensioner,Laborers,Semi-Urban,37295.11,193.13,N,N,1.0,825.15,0,Active,548,1638.89,1,Urban,0,50410.63,0.0,0
C-35663,Bethany Stephens,M,57,2415.27,Low,Commercial associate,Drivers,Semi-Urban,78535.83,287.15,Y,Y,2.0,688.9,1,Inactive,551,2415.27,1,Semi-Urban,1,90953.28,51048.29,1
C-8611,Mickey Dyess,M,20,2473.83,Low,Commercial associate,Laborers,Semi-Urban,177677.44,507.32,N,N,2.0,837.58,0,Unpossessed,467,2473.83,2,Urban,1,244248.89,133258.08,1
C-45681,Eilene Genovese,M,30,1628.15,Low,Working,Sales staff,Semi-Urban,134973.04,478.22,Y,Y,4.0,709.65,0,Unpossessed,977,1628.15,3,Rural,0,204633.98,0.0,0
C-47143,Melania Garnes,M,51,1550.46,Low,State servant,Drivers,Rural,47451.39,236.84,Y,Y,2.0,755.72,0,Active,932,1550.46,2,Urban,0,78248.15,0.0,0
C-42440,Franklin Borges,F,54,3492.37,Low,Working,Laborers,Semi-Urban,47154.51,169.83,N,N,3.0,731.32,0,Unpossessed,684,3492.37,4,Rural,1,53148.58,0.0,0
C-31974,Stella Robbs,F,18,2438.54,Low,Commercial associate,Laborers,Semi-Urban,23522.33,277.33,Y,Y,1.0,667.55,0,Unpossessed,837,2438.54,1,Semi-Urban,1,39762.05,16465.63,1
C-26546,Michelina Reich,M,61,740.37,Low,State servant,Sales staff,Semi-Urban,15279.06,130.8,N,N,3.0,612.94,0,Inactive,446,740.37,4,Semi-Urban,1,22172.39,0.0,0
C-32841,Luciano Wierenga,M,63,1135.67,High,Pensioner,Laborers,Rural,11241.48,101.12,N,Y,2.0,825.32,0,Unpossessed,876,1135.67,2,Urban,0,17411.52,8431.11,1
C-19557,Lacey Cephus,M,18,1634.08,Low,Working,Laborers,Semi-Urban,69918.08,374.8,N,Y,1.0,739.82,0,Unpossessed,764,1634.08,1,Semi-Urban,1,121554.98,0.0,0
C-35372,Alanna Leeds,F,57,1683.88,Low,Commercial associate,Laborers,Semi-Urban,27850.26,121.08,N,Y,1.0,650.8,0,Unpossessed,208,1683.88,1,Urban,1,40251.49,18102.67,1
C-23620,Jackson Frink,F,18,2222.435,Low,Working,Laborers,Semi-Urban,134993.75,502.09,Y,N,2.0,808.21,0,Active,85,2223.25,2,Urban,1,248267.89,107995.0,1
C-11072,Shakira Furlong,M,50,2222.435,Low,Working,Managers,Semi-Urban,47732.34,268.41,N,Y,4.0,796.74,0,Unpossessed,164,2223.25,1,Rural,1,83109.05,33412.64,1
C-17636,Hal Bradham,F,38,2222.435,Low,Working,Laborers,Rural,55105.72,284.75,N,N,2.0,739.82,0,Active,157,2223.25,2,Rural,1,65474.76,35818.72,1
C-39416,Bernadine Abell,M,63,1843.03,Low,Working,High skill tech staff,Semi-Urban,114616.1,476.45,Y,Y,3.0,763.96,0,Inactive,406,1843.03,2,Rural,1,195410.46,80231.27,1
C-31310,Lizette Goya,F,32,2080.23,Low,Working,Laborers,Semi-Urban,39090.02,370.25,N,Y,2.0,761.13,0,Inactive,982,2080.23,1,Semi-Urban,1,51226.53,29317.52,1
C-34632,Lynn Loveless,F,35,2072.57,Low,Working,Laborers,Semi-Urban,53692.81,290.83,N,Y,5.0,698.07,0,Inactive,805,2072.57,1,Urban,1,88879.27,37584.97,1
C-25757,Narcisa Grantham,M,38,2135.4,Low,Working,Sales staff,Semi-Urban,55414.92,268.04,N,Y,3.0,708.5,0,Active,809,2135.4,3,Urban,1,84580.79,36019.7,1
C-28886,Leanne Than,M,59,2765.75,Low,Working,Laborers,Semi-Urban,30587.59,151.07,Y,Y,2.0,752.64,0,Inactive,579,2765.75,2,Semi-Urban,1,43909.01,24470.07,1
C-25700,Luciano Strauch,M,56,2529.94,Low,Commercial associate,Laborers,Semi-Urban,93292.56,422.79,N,Y,2.0,734.38,0,Active,523,2529.94,3,Urban,1,140681.61,60640.16,1
C-42217,Mellissa Cha,F,18,1246.14,Low,Working,Accountants,Semi-Urban,68197.81,561.84,N,N,2.0,772.63,0,Inactive,845,1246.14,3,Rural,1,119706.84,0.0,0
C-49085,Luciana Lewandowski,F,64,972.14,High,Pensioner,Laborers,Semi-Urban,68554.66,425.07,N,Y,2.0,881.33,0,Unpossessed,54,972.14,4,Urban,0,96886.99,61699.19,1
C-31965,Gertrud Schuman,M,31,2029.85,Low,Working,Laborers,Semi-Urban,155155.3,469.5,N,Y,3.0,841.13,0,Active,643,2029.85,4,Rural,1,279813.47,124124.24,1
C-43171,Rosetta Fludd,M,49,2640.66,Low,Commercial associate,Drivers,Semi-Urban,91742.25,274.18,N,Y,2.0,656.31,0,Active,102,2640.66,4,Semi-Urban,0,170691.01,0.0,0
C-2995,Kortney Mckeown,M,37,2099.73,Low,Working,Drivers,Semi-Urban,35686.98,271.75,N,N,1.0,631.85,0,Active,692,2099.73,3,Rural,1,66388.14,0.0,0
C-21341,Verlene Melancon,M,18,2723.75,Low,Working,Laborers,Semi-Urban,178927.24,558.58,N,Y,2.0,820.15,0,Active,745,2723.75,4,Semi-Urban,1,215654.43,143141.79,1
C-17199,Desire Montana,F,59,2222.435,Low,Working,Sales staff,Semi-Urban,76251.74,596.41,N,Y,3.0,618.67,0,Inactive,704,2223.25,4,Rural,1,84362.3,0.0,0
C-40382,Dominica Kranz,F,39,3020.96,Low,Working,Laborers,Rural,105906.19,357.98,Y,Y,2.0,809.57,0,Inactive,163,3020.96,3,Semi-Urban,1,176308.93,74134.33,1
C-9278,Alethia Mcmorris,F,33,3362.15,Low,Working,High skill tech staff,Rural,130475.15,558.36,Y,Y,2.0,693.41,0,Inactive,40,3362.15,2,Urban,1,153416.96,91332.6,1
C-35688,Genoveva Steil,M,45,932.63,Low,Working,Cooking staff,Semi-Urban,9938.51,117.53,N,Y,4.0,730.54,0,Active,75,932.63,2,Urban,1,11037.63,6460.03,1
C-38440,Annamaria Coryell,F,47,2084.88,Low,Working,Drivers,Rural,17332.72,154.34,Y,Y,2.0,764.4,0,Inactive,218,2084.88,2,Urban,1,30954.13,13866.18,1
C-30784,Caleb Eder,F,25,2326.75,Low,Working,Sales staff,Urban,83445.94,409.07,Y,Y,4.0,730.45,1,Active,235,2326.75,3,Rural,1,99550.15,58412.16,1
C-19514,Dinorah Ruder,M,60,2222.435,Low,Working,Cooking staff,Semi-Urban,79278.2,372.05,Y,Y,2.0,797.33,1,Active,347,2223.25,1,Urban,1,100183.58,63422.56,1
C-40804,Sparkle Cimini,M,64,2317.9,Low,Working,Laborers,Semi-Urban,103770.52,417.73,Y,Y,3.0,648.77,0,Inactive,492,2317.9,3,Urban,1,119286.54,0.0,0
C-9471,Maryanna Hudnall,F,19,1161.82,Low,State servant,Accountants,Semi-Urban,32079.47,170.56,Y,N,3.0,739.82,0,Active,460,1161.82,4,Rural,1,40024.11,20851.66,1
C-21084,Yee Trudell,F,63,2457.09,Low,Working,Waiters/barmen staff,Semi-Urban,118454.27,438.08,N,Y,3.0,680.02,0,Inactive,385,2457.09,4,Rural,1,187268.27,76995.28,1
